#cluster_id	cluster_protein_count	protein_median_count	TAXON_count	attribute	attribute_cluster_type	protein_span_mean	protein_span_sd	all_count	all_median	all_cov
OG0000310	28	1.0	17	all	specific	452.32142857142856	100.62485264281263	28	1.0	0.74
OG0000311	28	2.0	17	all	specific	254.39285714285714	21.82288982715541	28	1.0	0.74
OG0000312	28	1.0	19	all	specific	738.0357142857143	246.3942082666452	28	1.0	0.83
OG0000313	28	2.0	14	all	specific	494.2142857142857	246.1830557507472	28	1.0	0.61
OG0000314	28	1.0	23	all	specific	1494.857142857143	480.78237683753656	28	1.0	1.00
OG0000315	28	1.0	22	all	specific	622.6071428571429	107.47369754160924	28	1.0	0.96
OG0000316	28	1.0	23	all	specific	841.1071428571429	321.9230541699716	28	1.0	1.00
OG0000317	28	2.0	16	all	specific	485.4642857142857	122.48191765751068	28	2.0	0.70
OG0000318	28	1.0	20	all	specific	499.32142857142856	44.97463854490548	28	1.0	0.87
OG0000319	28	1.0	23	all	specific	283.5357142857143	19.870081858442973	28	1.0	1.00
OG0000320	28	1.0	17	all	specific	536.2142857142857	17.157582960930846	28	1.0	0.74
OG0000321	28	1.0	23	all	specific	262.5357142857143	32.78009211054035	28	1.0	1.00
OG0000322	28	1.0	23	all	specific	528.2857142857143	11.347929776134572	28	1.0	1.00
OG0000323	28	1.0	22	all	specific	347.0	133.05986837295674	28	1.0	0.96
OG0000324	28	2.0	13	all	specific	671.6071428571429	287.264106863069	28	1.0	0.57
OG0000325	28	1.0	19	all	specific	183.39285714285714	80.08225204024133	28	1.0	0.83
OG0000326	28	2.0	13	all	specific	733.75	464.09124910948276	28	1.0	0.57
OG0000327	27	1.0	23	all	specific	1436.4444444444443	217.82074406082145	27	1.0	1.00
OG0000328	27	1.0	23	all	specific	570.9629629629629	153.92698641491168	27	1.0	1.00
OG0000329	27	1.0	18	all	specific	257.1111111111111	79.45571015693717	27	1.0	0.78
OG0000330	27	1.0	23	all	specific	479.3333333333333	145.09383936688084	27	1.0	1.00
OG0000331	27	1.0	23	all	specific	686.2592592592592	103.73670109949929	27	1.0	1.00
OG0000332	27	1.0	23	all	specific	539.5925925925926	45.93897664032086	27	1.0	1.00
OG0000333	27	1.0	23	all	specific	1125.148148148148	42.22927166622145	27	1.0	1.00
OG0000334	27	1.0	23	all	specific	537.4074074074074	143.9465588229957	27	1.0	1.00
OG0000335	27	1.0	21	all	specific	702.7037037037037	274.42300611023643	27	1.0	0.91
OG0000336	27	1.0	23	all	specific	582.0	175.5680726901909	27	1.0	1.00
OG0000337	27	2.0	14	all	specific	524.0	184.32760690321638	27	1.0	0.61
OG0000338	27	1.0	23	all	specific	586.2592592592592	28.635115185267292	27	1.0	1.00
OG0000339	27	1.0	23	all	specific	453.81481481481484	70.08726678724493	27	1.0	1.00
OG0000340	27	1.0	23	all	specific	469.1111111111111	156.999960682546	27	1.0	1.00
OG0000341	27	1.5	18	all	specific	708.6296296296297	25.71517515390784	27	1.0	0.78
OG0000342	27	1.0	23	all	specific	1004.9629629629629	351.2876294836724	27	1.0	1.00
OG0000343	27	1.0	19	all	specific	505.3333333333333	103.94585485117113	27	1.0	0.83
OG0000344	27	1.0	19	all	specific	523.074074074074	42.229466565005104	27	1.0	0.83
OG0000345	27	1.0	18	all	specific	538.5925925925926	71.36668963581512	27	1.0	0.78
OG0000346	27	1.0	22	all	specific	135.96296296296296	22.056294107110766	27	1.0	0.96
OG0000347	27	1.0	20	all	specific	106.85185185185185	4.781939043430934	27	1.0	0.87
OG0000348	27	2.0	16	all	specific	442.037037037037	54.70898191642722	27	1.0	0.70
OG0000349	27	1.0	23	all	specific	511.25925925925924	12.19165650517566	27	1.0	1.00
OG0000350	27	1.0	23	all	specific	4183.481481481482	1344.8208298773036	27	1.0	1.00
OG0000351	27	1.0	20	all	specific	533.2592592592592	351.6557231148831	27	1.0	0.87
OG0000352	27	1.0	23	all	specific	1471.0740740740741	166.38018176273857	27	1.0	1.00
OG0000353	27	1.0	23	all	specific	864.8888888888889	234.65819639595475	27	1.0	1.00
OG0000354	27	1.5	18	all	specific	1375.111111111111	105.61086270354795	27	1.0	0.78
OG0000355	27	1.0	22	all	specific	325.55555555555554	5.769224438109854	27	1.0	0.96
OG0000356	27	1.0	23	all	specific	765.8148148148148	185.53886226381493	27	1.0	1.00
OG0000357	27	2.0	15	all	specific	490.3703703703704	215.25938670945226	27	1.0	0.65
OG0000358	27	1.0	15	all	specific	416.22222222222223	196.3572581788261	27	1.0	0.65
OG0000359	26	1.0	23	all	specific	736.8846153846154	3.104920698565215	26	1.0	1.00
OG0000360	26	1.0	20	all	specific	841.3076923076923	102.41685905040966	26	1.0	0.87
OG0000361	26	1.0	23	all	specific	815.8846153846154	241.45127346034295	26	1.0	1.00
OG0000362	26	2.0	16	all	specific	663.8076923076923	219.11114482604998	26	1.0	0.70
OG0000363	26	1.0	23	all	specific	2191.076923076923	100.58021027132948	26	1.0	1.00
OG0000364	26	1.0	23	all	specific	477.1923076923077	65.02071813646977	26	1.0	1.00
OG0000365	26	1.0	22	all	specific	461.0	96.84007434941384	26	1.0	0.96
OG0000366	26	1.0	17	all	specific	467.7692307692308	139.96573967947896	26	1.0	0.74
OG0000367	26	1.0	17	all	specific	545.9230769230769	32.55755032001389	26	1.0	0.74
OG0000368	26	1.0	21	all	specific	282.7692307692308	13.633408322397127	26	1.0	0.91
OG0000369	26	1.0	22	all	specific	691.6923076923077	305.28407568018565	26	1.0	0.96
OG0000370	26	2.0	16	all	specific	596.3461538461538	167.2055258351903	26	1.0	0.70
OG0000371	26	1.0	23	all	specific	780.0769230769231	203.32011953055004	26	1.0	1.00
OG0000372	26	1.0	23	all	specific	1162.0	238.88104538902587	26	1.0	1.00
OG0000373	26	2.0	15	all	specific	323.15384615384613	89.67106226806965	26	1.0	0.65
OG0000374	26	1.0	23	all	specific	545.3461538461538	140.65613889298976	26	1.0	1.00
OG0000375	26	1.0	23	all	specific	303.61538461538464	28.19994124799788	26	1.0	1.00
OG0000376	26	1.0	20	all	specific	320.65384615384613	45.54874169307518	26	1.0	0.87
OG0000377	26	2.0	17	all	specific	482.7692307692308	58.27211213998031	26	1.0	0.74
OG0000378	26	1.0	22	all	specific	507.1923076923077	11.582543997058115	26	1.0	0.96
OG0000379	26	1.0	23	all	specific	597.3076923076923	168.846942349657	26	1.0	1.00
OG0000380	26	2.0	14	all	specific	473.8076923076923	157.20222625913541	26	1.0	0.61
OG0000381	26	1.0	23	all	specific	556.6153846153846	9.21569281621519	26	1.0	1.00
OG0000382	26	1.0	23	all	specific	842.5769230769231	221.405331927479	26	1.0	1.00
OG0000383	26	1.0	23	all	specific	850.4230769230769	213.51205569942434	26	1.0	1.00
OG0000384	26	1.0	21	all	specific	529.1923076923077	88.43294688448732	26	1.0	0.91
OG0000385	26	1.0	23	all	specific	218.92307692307693	2.1825016860170936	26	1.0	1.00
OG0000386	26	1.0	23	all	specific	371.5769230769231	127.25660722665931	26	1.0	1.00
OG0000387	26	1.0	17	all	specific	688.4615384615385	116.27726504723057	26	1.0	0.74
OG0000388	26	1.0	22	all	specific	761.8076923076923	277.26355404626634	26	1.0	0.96
OG0000389	26	1.0	22	all	specific	496.7692307692308	147.20193029992396	26	1.0	0.96
OG0000390	26	1.0	23	all	specific	618.4615384615385	93.4621399157602	26	1.0	1.00
OG0000391	26	1.0	23	all	specific	1234.076923076923	39.7868581674934	26	1.0	1.00
OG0000392	26	2.0	17	all	specific	514.6538461538462	111.04085953020673	26	1.0	0.74
OG0000393	26	2.0	17	all	specific	461.65384615384613	33.81504251944268	26	1.0	0.74
OG0000394	26	1.0	18	all	specific	466.3076923076923	57.80189591698211	26	1.0	0.78
OG0000395	26	1.0	23	all	specific	233.30769230769232	16.83350420754174	26	1.0	1.00
OG0000396	26	1.0	23	all	specific	614.9230769230769	202.93764163045884	26	1.0	1.00
OG0000397	26	1.0	23	all	specific	70.96153846153847	0.19230769230769237	26	1.0	1.00
OG0000398	26	1.0	20	all	specific	395.96153846153845	149.76198572022176	26	1.0	0.87
OG0000399	26	1.0	23	all	specific	371.9230769230769	45.548725454534335	26	1.0	1.00
OG0000400	26	2.0	16	all	specific	461.4230769230769	74.94109126349383	26	1.0	0.70
OG0000401	26	1.0	23	all	specific	645.5384615384615	81.03476498450942	26	1.0	1.00
OG0000402	26	1.0	23	all	specific	636.3846153846154	9.575919008224277	26	1.0	1.00
OG0000403	25	1.0	22	all	specific	768.4	238.28252139005073	25	1.0	0.96
OG0000404	25	1.0	23	all	specific	609.68	98.53678297975839	25	1.0	1.00
OG0000405	25	1.0	23	all	specific	480.0	146.2608628444397	25	1.0	1.00
OG0000406	25	1.0	23	all	specific	1007.52	234.57469940298336	25	1.0	1.00
OG0000407	25	1.0	23	all	specific	802.16	292.62080308822885	25	1.0	1.00
OG0000408	25	1.0	23	all	specific	407.12	5.4282225451799615	25	1.0	1.00
OG0000409	25	1.0	23	all	specific	1164.44	517.6989148143929	25	1.0	1.00
OG0000410	25	2.0	16	all	specific	609.12	97.84940265530494	25	1.0	0.70
OG0000411	25	1.0	23	all	specific	329.2	62.510799067041205	25	1.0	1.00
OG0000412	25	1.0	20	all	specific	541.12	74.11845654086436	25	1.0	0.87
OG0000413	25	1.0	23	all	specific	687.0	123.40729313942511	25	1.0	1.00
OG0000414	25	2.0	16	all	specific	734.12	53.1927213065848	25	1.0	0.70
OG0000415	25	1.0	23	all	specific	952.08	224.45630666122977	25	1.0	1.00
OG0000416	25	1.0	23	all	specific	584.96	28.77009558552074	25	1.0	1.00
OG0000417	25	1.0	23	all	specific	632.48	138.41708565058002	25	1.0	1.00
OG0000418	25	2.0	15	all	specific	1432.48	51.819008095485586	25	1.0	0.65
OG0000419	25	2.0	14	all	specific	575.16	59.685629761275024	25	1.0	0.61
OG0000420	25	1.0	23	all	specific	811.0	210.98037823456474	25	1.0	1.00
OG0000421	25	1.0	23	all	specific	877.96	196.8431822543011	25	1.0	1.00
OG0000422	25	1.0	23	all	specific	415.04	45.4897614854156	25	1.0	1.00
OG0000423	25	1.0	17	all	specific	259.8	10.848041297856494	25	1.0	0.74
OG0000424	25	1.0	22	all	specific	450.4	109.63393635184318	25	1.0	0.96
OG0000425	25	1.0	23	all	specific	465.04	115.66727454211065	25	1.0	1.00
OG0000426	25	1.0	23	all	specific	1042.72	257.18235087190567	25	1.0	1.00
OG0000427	25	2.0	15	all	specific	322.52	23.554396617192296	25	1.0	0.65
OG0000428	25	1.0	23	all	specific	542.84	110.71754332534661	25	1.0	1.00
OG0000429	25	1.0	21	all	specific	343.64	59.26947274946858	25	1.0	0.91
OG0000430	25	1.0	18	all	specific	406.12	120.17231627958245	25	1.0	0.78
OG0000431	25	1.0	23	all	specific	1171.8	479.71850078978605	25	1.0	1.00
OG0000432	25	1.0	23	all	specific	1229.96	348.95460793633316	25	1.0	1.00
OG0000433	25	1.0	23	all	specific	516.12	204.93478377278956	25	1.0	1.00
OG0000434	25	1.0	23	all	specific	426.84	173.1851448594827	25	1.0	1.00
OG0000435	25	1.0	22	all	specific	428.8	140.02628324711046	25	1.0	0.96
OG0000436	25	1.0	17	all	specific	508.84	142.2675451394309	25	1.0	0.74
OG0000437	25	2.0	15	all	specific	298.64	82.65391944729542	25	1.0	0.65
OG0000438	25	1.0	23	all	specific	482.32	133.8299577822544	25	1.0	1.00
OG0000439	25	1.0	20	all	specific	395.68	58.30246650014048	25	1.0	0.87
OG0000440	25	1.0	21	all	specific	470.0	144.44209912625888	25	1.0	0.91
OG0000441	25	1.0	23	all	specific	645.28	178.31579178524822	25	1.0	1.00
OG0000442	25	1.0	20	all	specific	333.92	39.138645863136354	25	1.0	0.87
OG0000443	25	1.0	23	all	specific	1314.64	181.6948827017426	25	1.0	1.00
OG0000444	25	1.0	23	all	specific	202.32	13.12012195065275	25	1.0	1.00
OG0000445	25	1.0	23	all	specific	428.12	96.97353040907606	25	1.0	1.00
OG0000446	25	3.0	9	all	specific	285.4	54.745958754962004	25	0.0	0.39
OG0000447	25	2.0	12	all	specific	109.32	16.71339582490644	25	1.0	0.52
OG0000448	25	1.0	20	all	specific	372.08	98.04771083508274	25	1.0	0.87
OG0000449	25	1.0	23	all	specific	266.24	28.52126224415742	25	1.0	1.00
OG0000450	25	1.0	17	all	specific	605.08	64.90357155041625	25	1.0	0.74
OG0000451	25	1.0	23	all	specific	814.64	293.5126409543548	25	1.0	1.00
OG0000452	25	1.0	23	all	specific	444.16	102.46079445329322	25	1.0	1.00
OG0000453	25	1.0	22	all	specific	786.16	307.48355142999117	25	1.0	0.96
OG0000454	25	1.0	19	all	specific	478.36	292.8376860993134	25	1.0	0.83
OG0000455	25	1.0	19	all	specific	361.68	47.75246171664869	25	1.0	0.83
OG0000456	25	1.0	23	all	specific	442.04	11.994932263251842	25	1.0	1.00
OG0000457	25	1.0	23	all	specific	526.72	56.006799587193	25	1.0	1.00
OG0000458	25	1.0	23	all	specific	546.68	172.95611466496345	25	1.0	1.00
OG0000459	25	1.0	23	all	specific	707.04	155.1666149659778	25	1.0	1.00
OG0000460	25	1.0	23	all	specific	540.44	194.11544606238834	25	1.0	1.00
OG0000461	25	1.0	22	all	specific	461.04	119.7402121260857	25	1.0	0.96
OG0000462	25	1.0	20	all	specific	483.2	71.29263636589685	25	1.0	0.87
OG0000463	25	1.0	20	all	specific	420.4	9.777525249264254	25	1.0	0.87
OG0000464	25	1.0	23	all	specific	494.28	123.91497730298788	25	1.0	1.00
OG0000465	25	1.0	23	all	specific	448.4	102.94736519212137	25	1.0	1.00
OG0000466	25	1.0	23	all	specific	725.04	170.49679879692758	25	1.0	1.00
OG0000467	25	1.0	23	all	specific	64.32	2.852647892748068	25	1.0	1.00
OG0000468	25	1.0	23	all	specific	1459.2	319.1002350359523	25	1.0	1.00
OG0000469	25	1.0	23	all	specific	756.24	229.19812913721614	25	1.0	1.00
OG0000470	25	1.0	23	all	specific	980.36	240.1900714017963	25	1.0	1.00
OG0000471	25	1.0	23	all	specific	1383.64	376.1126299394904	25	1.0	1.00
OG0000472	25	2.0	15	all	specific	348.2	11.25344391730816	25	1.0	0.65
OG0000473	25	1.0	23	all	specific	534.56	83.07735190772512	25	1.0	1.00
OG0000474	25	1.0	23	all	specific	945.24	275.9178544422234	25	1.0	1.00
OG0000475	25	1.0	23	all	specific	542.28	60.64685977031291	25	1.0	1.00
OG0000476	25	1.0	23	all	specific	606.84	161.73649680885265	25	1.0	1.00
OG0000477	25	1.0	19	all	specific	577.08	104.06148951461343	25	1.0	0.83
OG0000478	25	1.0	23	all	specific	136.52	3.3480740732546534	25	1.0	1.00
OG0000479	25	1.0	23	all	specific	134.96	33.59342792868867	25	1.0	1.00
OG0000480	25	1.0	23	all	specific	1360.76	67.39927596050272	25	1.0	1.00
OG0000481	25	1.0	23	all	specific	702.44	259.23966980383227	25	1.0	1.00
OG0000482	25	1.0	23	all	specific	599.68	122.91321165765704	25	1.0	1.00
OG0000483	25	1.0	23	all	specific	1720.44	611.3745876302022	25	1.0	1.00
OG0000484	25	1.0	23	all	specific	413.68	6.643613474608528	25	1.0	1.00
OG0000485	25	1.0	23	all	specific	583.8	136.53424478862436	25	1.0	1.00
OG0000486	25	1.0	23	all	specific	963.0	176.1914867409887	25	1.0	1.00
OG0000487	25	1.0	23	all	specific	779.48	222.1223302597017	25	1.0	1.00
OG0000488	25	1.0	23	all	specific	340.24	55.43953823761522	25	1.0	1.00
OG0000489	25	1.0	20	all	specific	632.76	104.64082568481577	25	1.0	0.87
OG0000490	25	1.0	23	all	specific	400.16	49.831459942490156	25	1.0	1.00
OG0000491	25	1.0	23	all	specific	940.56	258.37679152741254	25	1.0	1.00
OG0000492	25	1.0	22	all	specific	550.96	216.2364409622023	25	1.0	0.96
OG0000493	25	1.0	23	all	specific	529.08	138.0660479625603	25	1.0	1.00
OG0000494	25	1.0	23	all	specific	741.16	149.53358953760187	25	1.0	1.00
OG0000495	25	1.0	23	all	specific	588.6	145.30519605299733	25	1.0	1.00
OG0000496	25	1.0	23	all	specific	354.68	58.0577092210845	25	1.0	1.00
OG0000497	25	1.0	23	all	specific	1392.04	470.283359688603	25	1.0	1.00
OG0000498	25	1.0	19	all	specific	749.84	308.7687393503429	25	1.0	0.83
OG0000499	25	2.0	13	all	specific	302.92	64.01682278901383	25	1.0	0.57
OG0000500	25	1.0	23	all	specific	567.88	128.65467577977878	25	1.0	1.00
OG0000501	25	1.0	17	all	specific	342.8	157.09054713763015	25	1.0	0.74
OG0000502	25	1.0	19	all	specific	468.6	199.93518949899737	25	1.0	0.83
OG0000503	25	1.0	15	all	specific	395.28	73.93863401497217	25	1.0	0.65
OG0000504	25	2.0	14	all	specific	497.44	204.09489557556307	25	1.0	0.61
OG0000505	25	1.0	11	all	specific	186.64	40.291815546088266	25	0.0	0.48
OG0000506	24	1.0	23	all	specific	531.4166666666666	99.59539675886408	24	1.0	1.00
OG0000507	24	1.0	23	all	specific	507.9166666666667	58.48213164909623	24	1.0	1.00
OG0000508	24	1.0	23	all	specific	1175.7916666666667	226.28926531592754	24	1.0	1.00
OG0000509	24	1.0	23	all	specific	342.4583333333333	46.25741306957069	24	1.0	1.00
OG0000510	24	1.0	23	all	specific	632.7083333333334	63.16214528673185	24	1.0	1.00
OG0000511	24	1.0	23	all	specific	319.625	31.61989418599204	24	1.0	1.00
OG0000512	24	1.0	23	all	specific	1562.9166666666667	303.1150657020458	24	1.0	1.00
OG0000513	24	1.0	23	all	specific	2361.9166666666665	467.9326800465592	24	1.0	1.00
OG0000514	24	1.0	23	all	specific	477.0833333333333	74.78743024213509	24	1.0	1.00
OG0000515	24	1.0	20	all	specific	786.7916666666666	131.92421409236775	24	1.0	0.87
OG0000516	24	1.0	23	all	specific	211.41666666666666	43.42130493458508	24	1.0	1.00
OG0000517	24	1.0	23	all	specific	134.41666666666666	4.821105221373576	24	1.0	1.00
OG0000518	24	1.0	23	all	specific	279.9166666666667	6.867293660695036	24	1.0	1.00
OG0000519	24	1.0	23	all	specific	476.6666666666667	17.131030973710317	24	1.0	1.00
OG0000520	24	1.0	23	all	specific	706.4166666666666	116.0279839329959	24	1.0	1.00
OG0000521	24	1.0	23	all	specific	250.08333333333334	3.0675270532176606	24	1.0	1.00
OG0000522	24	1.0	23	all	specific	417.7083333333333	67.334661187402	24	1.0	1.00
OG0000523	24	1.0	23	all	specific	371.0833333333333	58.852157045335964	24	1.0	1.00
OG0000524	24	1.0	23	all	specific	626.0416666666666	115.63213191217893	24	1.0	1.00
OG0000525	24	1.0	23	all	specific	355.2083333333333	45.50272809281756	24	1.0	1.00
OG0000526	24	1.0	23	all	specific	1401.5416666666667	234.57478892076662	24	1.0	1.00
OG0000527	24	1.0	23	all	specific	767.375	183.0539111163703	24	1.0	1.00
OG0000528	24	1.0	23	all	specific	677.3333333333334	141.32635595984524	24	1.0	1.00
OG0000529	24	1.0	19	all	specific	444.6666666666667	15.905100509654826	24	1.0	0.83
OG0000530	24	1.0	23	all	specific	528.25	16.55860803328589	24	1.0	1.00
OG0000531	24	1.0	23	all	specific	572.1666666666666	105.61078964238877	24	1.0	1.00
OG0000532	24	1.0	23	all	specific	959.75	17.956544767855537	24	1.0	1.00
OG0000533	24	1.0	23	all	specific	227.58333333333334	19.278478213339927	24	1.0	1.00
OG0000534	24	1.0	23	all	specific	1297.2916666666667	168.39870327258726	24	1.0	1.00
OG0000535	24	1.0	23	all	specific	562.875	25.28226074411332	24	1.0	1.00
OG0000536	24	1.0	23	all	specific	1238.8333333333333	267.9001161295422	24	1.0	1.00
OG0000537	24	1.0	23	all	specific	337.375	46.14001562273973	24	1.0	1.00
OG0000538	24	1.0	23	all	specific	794.875	145.86189601240392	24	1.0	1.00
OG0000539	24	1.0	23	all	specific	832.0	123.50674745400215	24	1.0	1.00
OG0000540	24	1.0	23	all	specific	661.8333333333334	207.585859077368	24	1.0	1.00
OG0000541	24	1.0	23	all	specific	1612.6666666666667	317.43525149058183	24	1.0	1.00
OG0000542	24	1.0	23	all	specific	364.5	70.39057702088634	24	1.0	1.00
OG0000543	24	1.0	19	all	specific	448.375	13.253340773807436	24	1.0	0.83
OG0000544	24	1.0	19	all	specific	550.25	65.418046694573	24	1.0	0.83
OG0000545	24	1.0	17	all	specific	526.5	17.90716802475106	24	1.0	0.74
OG0000546	24	1.0	23	all	specific	652.9166666666666	65.20858626149031	24	1.0	1.00
OG0000547	24	1.0	23	all	specific	665.2083333333334	178.40613292117757	24	1.0	1.00
OG0000548	24	1.0	23	all	specific	391.9166666666667	64.53546613211132	24	1.0	1.00
OG0000549	24	1.0	23	all	specific	550.4166666666666	93.38045685378832	24	1.0	1.00
OG0000550	24	1.0	20	all	specific	368.4583333333333	7.2513169302011775	24	1.0	0.87
OG0000551	24	1.0	23	all	specific	290.4583333333333	61.75555249440239	24	1.0	1.00
OG0000552	24	1.0	23	all	specific	574.9166666666666	5.171368828033402	24	1.0	1.00
OG0000553	24	1.0	23	all	specific	1207.625	183.03797704756974	24	1.0	1.00
OG0000554	24	1.0	23	all	specific	474.5833333333333	35.531578286864146	24	1.0	1.00
OG0000555	24	1.0	23	all	specific	377.5833333333333	17.757431933950606	24	1.0	1.00
OG0000556	24	1.0	23	all	specific	1157.0	262.28943936041344	24	1.0	1.00
OG0000557	24	1.0	23	all	specific	1106.0	179.77277324444879	24	1.0	1.00
OG0000558	24	1.0	23	all	specific	523.625	91.70324080969003	24	1.0	1.00
OG0000559	24	1.0	23	all	specific	417.0833333333333	73.672652471743	24	1.0	1.00
OG0000560	24	1.0	23	all	specific	596.2083333333334	103.50603008467134	24	1.0	1.00
OG0000561	24	1.0	23	all	specific	548.8333333333334	93.55910193859043	24	1.0	1.00
OG0000562	24	1.0	23	all	specific	632.75	100.21196285873259	24	1.0	1.00
OG0000563	24	1.0	23	all	specific	563.0833333333334	22.386596932589423	24	1.0	1.00
OG0000564	24	1.0	23	all	specific	196.125	1.7633419974582356	24	1.0	1.00
OG0000565	24	1.0	22	all	specific	919.25	254.49905860991575	24	1.0	0.96
OG0000566	24	1.0	23	all	specific	919.9166666666666	165.1196325563849	24	1.0	1.00
OG0000567	24	1.0	23	all	specific	312.625	82.06948910323901	24	1.0	1.00
OG0000568	24	1.0	23	all	specific	526.0416666666666	29.526088981704905	24	1.0	1.00
OG0000569	24	1.0	23	all	specific	382.5416666666667	82.96735259861087	24	1.0	1.00
OG0000570	24	1.0	23	all	specific	289.375	46.67959270387864	24	1.0	1.00
OG0000571	24	1.0	23	all	specific	659.9166666666666	117.46343993865585	24	1.0	1.00
OG0000572	24	1.0	23	all	specific	573.125	236.78195182136102	24	1.0	1.00
OG0000573	24	1.0	23	all	specific	827.5833333333334	170.22018012627714	24	1.0	1.00
OG0000574	24	1.0	23	all	specific	272.625	0.4841229182759271	24	1.0	1.00
OG0000575	24	1.0	23	all	specific	587.0833333333334	78.44579692727683	24	1.0	1.00
